wafer_id,x,y,defect_code,timestamp,lot_id
W0030,-7.7,-149.09,49,2026-03-09T17:18:26.764810,LOT002
W0030,71.48,121.77,34,2026-03-09T17:10:51.764810,LOT002
W0030,-141.11,-37.59,7,2026-03-09T16:44:37.764810,LOT002
W0030,-144.74,18.13,11,2026-03-09T16:35:39.764810,LOT002
W0030,61.27,131.03,81,2026-03-09T16:27:25.764810,LOT002
W0030,-78.7,-120.79,82,2026-03-09T17:05:24.764810,LOT002
W0030,-61.92,-130.4,14,2026-03-09T16:33:25.764810,LOT002
W0030,-71.62,123.58,59,2026-03-09T17:06:31.764810,LOT002
W0030,-118.59,74.32,16,2026-03-09T16:33:09.764810,LOT002
W0030,-72.7,-129.38,19,2026-03-09T16:45:07.764810,LOT002
W0031,-43.61,-136.19,12,2026-03-03T22:00:48.764810,LOT002
W0031,-112.01,-39.07,64,2026-03-03T22:53:11.764810,LOT002
W0031,71.57,-61.83,47,2026-03-03T22:52:45.764810,LOT002
W0031,22.41,-25.33,27,2026-03-03T22:22:12.764810,LOT002
W0031,-114.67,-50.91,13,2026-03-03T22:29:03.764810,LOT002
W0031,67.46,33.6,3,2026-03-03T22:23:46.764810,LOT002
W0031,42.22,94.02,10,2026-03-03T22:28:44.764810,LOT002
W0031,-45.16,28.59,81,2026-03-03T22:00:44.764810,LOT002
W0031,-98.81,-56.59,27,2026-03-03T22:42:27.764810,LOT002
W0031,-29.7,94.84,54,2026-03-03T22:21:09.764810,LOT002
W0031,62.51,98.62,41,2026-03-03T22:38:47.764810,LOT002
W0031,-64.3,-94.47,58,2026-03-03T22:50:43.764810,LOT002
W0031,-43.66,72.85,21,2026-03-03T22:07:48.764810,LOT002
W0031,-126.61,20.2,39,2026-03-03T21:56:13.764810,LOT002
W0031,-21.28,-144.72,23,2026-03-03T22:40:33.764810,LOT002
W0031,-79.21,-64.56,73,2026-03-03T22:38:37.764810,LOT002
W0031,-116.44,39.46,78,2026-03-03T22:53:53.764810,LOT002
W0031,-77.28,-66.71,5,2026-03-03T22:03:32.764810,LOT002
W0031,119.47,-9.86,44,2026-03-03T22:19:12.764810,LOT002
W0031,-32.36,67.16,62,2026-03-03T22:37:26.764810,LOT002
W0031,-15.53,33.23,77,2026-03-03T22:32:50.764810,LOT002
W0031,-54.43,81.72,1,2026-03-03T22:06:20.764810,LOT002
W0031,-70.21,-82.1,67,2026-03-03T22:46:09.764810,LOT002
W0031,137.25,-12.41,33,2026-03-03T22:03:50.764810,LOT002
W0031,-87.51,62.1,25,2026-03-03T22:36:54.764810,LOT002
W0031,-64.67,-69.83,4,2026-03-03T22:32:07.764810,LOT002
W0031,-130.68,-69.24,3,2026-03-03T22:30:53.764810,LOT002
W0031,32.08,-113.07,66,2026-03-03T22:47:28.764810,LOT002
W0031,-8.52,38.2,20,2026-03-03T22:10:17.764810,LOT002
W0031,104.62,-81.04,47,2026-03-03T22:03:22.764810,LOT002
W0031,95.2,-79.53,28,2026-03-03T21:57:32.764810,LOT002
W0031,53.03,-20.8,42,2026-03-03T22:04:59.764810,LOT002
W0031,-115.6,64.28,29,2026-03-03T22:01:13.764810,LOT002
W0031,-84.67,-97.01,94,2026-03-03T22:42:44.764810,LOT002
W0031,-42.5,45.99,17,2026-03-03T22:13:48.764810,LOT002
W0031,-79.8,-94.9,36,2026-03-03T22:28:24.764810,LOT002
W0031,-147.01,-8.51,26,2026-03-03T22:01:48.764810,LOT002
W0031,-21.41,-79.84,45,2026-03-03T22:43:52.764810,LOT002
W0031,-133.9,-21.22,71,2026-03-03T22:40:02.764810,LOT002
W0031,86.46,64.58,38,2026-03-03T22:27:25.764810,LOT002
W0031,139.93,-47.58,96,2026-03-03T22:50:45.764810,LOT002
W0031,-8.54,-43.82,64,2026-03-03T22:25:18.764810,LOT002
W0031,-43.27,102.68,66,2026-03-03T22:22:50.764810,LOT002
W0031,34.05,-11.02,25,2026-03-03T22:12:36.764810,LOT002
W0031,15.46,60.14,23,2026-03-03T22:09:02.764810,LOT002
W0031,-27.98,14.31,88,2026-03-03T22:53:17.764810,LOT002
W0031,-62.29,-104.38,92,2026-03-03T22:14:43.764810,LOT002
W0031,-125.51,-60.45,51,2026-03-03T22:02:33.764810,LOT002
W0031,4.26,-28.12,75,2026-03-03T22:49:40.764810,LOT002
W0031,69.46,23.57,99,2026-03-03T22:35:38.764810,LOT002
W0031,-78.76,-71.35,40,2026-03-03T22:06:50.764810,LOT002
W0031,-2.65,-24.23,27,2026-03-03T22:44:49.764810,LOT002
W0031,-62.63,92.25,63,2026-03-03T22:25:07.764810,LOT002
W0031,-5.56,46.45,58,2026-03-03T22:24:27.764810,LOT002
W0031,-93.22,10.05,77,2026-03-03T22:46:32.764810,LOT002
W0031,-54.61,7.92,35,2026-03-03T22:51:13.764810,LOT002
W0031,84.25,80.67,41,2026-03-03T22:38:03.764810,LOT002
W0031,-43.73,58.28,14,2026-03-03T22:36:59.764810,LOT002
W0031,132.39,37.7,50,2026-03-03T22:24:50.764810,LOT002
W0031,-105.48,53.91,26,2026-03-03T22:34:15.764810,LOT002
W0031,5.0,-34.46,46,2026-03-03T22:21:03.764810,LOT002
W0031,-132.9,-35.76,81,2026-03-03T22:51:28.764810,LOT002
W0031,-7.61,129.35,9,2026-03-03T22:26:12.764810,LOT002
W0031,-31.55,-21.55,22,2026-03-03T21:57:50.764810,LOT002
W0031,23.57,-11.12,66,2026-03-03T22:12:48.764810,LOT002
W0031,32.94,126.24,76,2026-03-03T22:23:30.764810,LOT002
W0031,-118.09,-86.71,38,2026-03-03T22:36:45.764810,LOT002
W0031,-38.93,92.62,83,2026-03-03T22:31:44.764810,LOT002
W0031,-69.22,114.62,46,2026-03-03T22:22:43.764810,LOT002
W0031,18.22,47.63,4,2026-03-03T22:03:21.764810,LOT002
W0031,-39.69,84.6,24,2026-03-03T22:50:45.764810,LOT002
W0031,-31.34,106.11,42,2026-03-03T22:24:50.764810,LOT002
W0031,76.48,5.15,24,2026-03-03T22:19:57.764810,LOT002
W0031,21.64,-111.03,32,2026-03-03T22:00:29.764810,LOT002
W0031,102.2,86.09,28,2026-03-03T22:40:22.764810,LOT002
W0031,46.94,-10.14,48,2026-03-03T22:20:55.764810,LOT002
W0031,43.33,-38.46,19,2026-03-03T22:48:44.764810,LOT002
W0031,35.41,22.63,41,2026-03-03T22:03:52.764810,LOT002
W0031,-31.73,-58.0,2,2026-03-03T22:17:16.764810,LOT002
W0031,-27.9,22.17,89,2026-03-03T21:56:16.764810,LOT002
W0031,-21.56,-70.93,92,2026-03-03T22:17:59.764810,LOT002
W0031,78.29,9.44,28,2026-03-03T22:27:18.764810,LOT002
W0031,-129.7,-39.51,73,2026-03-03T22:49:49.764810,LOT002
W0031,115.47,76.57,42,2026-03-03T22:11:24.764810,LOT002
W0031,-53.03,131.45,72,2026-03-03T22:00:03.764810,LOT002
W0031,-19.86,-42.31,50,2026-03-03T22:14:53.764810,LOT002
W0031,11.73,89.03,78,2026-03-03T22:10:01.764810,LOT002
W0031,102.73,-29.63,68,2026-03-03T22:10:22.764810,LOT002
W0031,-21.05,-105.55,14,2026-03-03T22:33:49.764810,LOT002
W0031,-135.74,42.36,36,2026-03-03T22:44:25.764810,LOT002
W0031,-130.67,70.15,78,2026-03-03T22:50:39.764810,LOT002
W0031,11.73,-90.43,86,2026-03-03T22:00:38.764810,LOT002
W0031,11.86,-95.1,74,2026-03-03T22:39:39.764810,LOT002
W0031,-18.38,89.87,54,2026-03-03T22:42:06.764810,LOT002
W0031,-11.42,-105.39,97,2026-03-03T22:25:14.764810,LOT002
W0031,67.15,-93.97,41,2026-03-03T22:51:03.764810,LOT002
W0031,71.56,-6.19,41,2026-03-03T22:09:03.764810,LOT002
W0031,-13.88,105.43,26,2026-03-03T21:58:55.764810,LOT002
W0031,-61.15,111.28,64,2026-03-03T22:29:34.764810,LOT002
W0031,-144.5,13.58,6,2026-03-03T22:14:16.764810,LOT002
W0031,68.35,36.56,54,2026-03-03T22:03:40.764810,LOT002
W0031,78.16,67.71,16,2026-03-03T22:26:26.764810,LOT002
W0031,57.61,96.46,22,2026-03-03T22:36:35.764810,LOT002
W0031,43.71,-29.27,42,2026-03-03T22:35:53.764810,LOT002
W0031,-8.43,65.02,50,2026-03-03T22:11:40.764810,LOT002
W0031,112.89,-68.33,74,2026-03-03T21:56:59.764810,LOT002
W0031,-47.38,129.22,37,2026-03-03T21:56:45.764810,LOT002
W0031,23.55,-96.31,83,2026-03-03T22:49:00.764810,LOT002
W0031,97.04,73.72,74,2026-03-03T21:55:51.764810,LOT002
W0031,-87.59,112.84,60,2026-03-03T22:14:56.764810,LOT002
W0031,7.74,116.79,17,2026-03-03T22:52:59.764810,LOT002
W0031,-51.05,-131.38,52,2026-03-03T21:58:03.764810,LOT002
W0031,-7.21,-69.05,69,2026-03-03T22:31:32.764810,LOT002
W0031,57.29,116.08,6,2026-03-03T22:18:33.764810,LOT002
W0031,-14.09,81.49,83,2026-03-03T21:56:38.764810,LOT002
W0031,102.91,63.26,9,2026-03-03T22:27:36.764810,LOT002
W0031,2.33,37.76,13,2026-03-03T22:52:11.764810,LOT002
W0031,60.15,-74.07,54,2026-03-03T22:44:54.764810,LOT002
W0031,-10.43,60.32,39,2026-03-03T22:14:17.764810,LOT002
W0031,71.11,48.67,41,2026-03-03T22:46:59.764810,LOT002
W0031,14.13,114.49,45,2026-03-03T22:22:51.764810,LOT002
W0031,-15.32,-131.67,11,2026-03-03T22:33:31.764810,LOT002
W0031,103.37,52.19,41,2026-03-03T22:29:14.764810,LOT002
W0031,-105.68,92.9,79,2026-03-03T21:58:44.764810,LOT002
W0031,96.96,62.61,51,2026-03-03T22:15:54.764810,LOT002
W0031,-110.62,50.22,90,2026-03-03T22:26:33.764810,LOT002
W0031,116.73,-22.34,64,2026-03-03T22:53:28.764810,LOT002
W0031,-25.94,-17.14,83,2026-03-03T22:03:49.764810,LOT002
W0031,25.55,75.36,48,2026-03-03T22:37:43.764810,LOT002
W0031,-89.2,50.26,14,2026-03-03T21:57:31.764810,LOT002
W0031,44.92,120.36,29,2026-03-03T21:58:47.764810,LOT002
W0031,32.24,-35.87,2,2026-03-03T22:05:00.764810,LOT002
W0031,-133.05,53.3,14,2026-03-03T22:17:34.764810,LOT002
W0031,-51.54,-9.67,89,2026-03-03T22:44:58.764810,LOT002
W0031,54.52,123.53,56,2026-03-03T22:10:59.764810,LOT002
W0031,97.63,-14.82,22,2026-03-03T22:01:32.764810,LOT002
W0031,-33.67,-78.07,25,2026-03-03T22:44:57.764810,LOT002
W0031,-38.27,-116.69,48,2026-03-03T22:51:14.764810,LOT002
W0031,141.33,22.18,69,2026-03-03T21:55:52.764810,LOT002
W0031,-111.66,-44.16,89,2026-03-03T22:54:47.764810,LOT002
W0031,14.11,9.87,7,2026-03-03T22:13:15.764810,LOT002
W0031,-127.07,24.06,6,2026-03-03T22:03:05.764810,LOT002
W0031,-36.11,36.83,7,2026-03-03T22:16:18.764810,LOT002
W0031,-116.45,-56.0,10,2026-03-03T22:13:32.764810,LOT002
W0031,-24.67,-102.16,43,2026-03-03T22:42:29.764810,LOT002
W0031,1.82,-124.44,79,2026-03-03T22:49:34.764810,LOT002
W0031,-136.04,5.95,49,2026-03-03T22:13:57.764810,LOT002
W0031,-75.63,-121.39,90,2026-03-03T22:07:09.764810,LOT002
W0031,-22.83,124.54,18,2026-03-03T22:35:21.764810,LOT002
W0031,67.26,94.68,59,2026-03-03T22:03:43.764810,LOT002
W0031,78.97,32.52,17,2026-03-03T22:17:19.764810,LOT002
W0031,-40.37,-95.51,19,2026-03-03T22:46:56.764810,LOT002
W0031,-9.79,67.1,75,2026-03-03T22:53:34.764810,LOT002
W0031,-1.47,-20.42,53,2026-03-03T22:39:00.764810,LOT002
W0031,-26.91,1.39,58,2026-03-03T22:41:09.764810,LOT002
W0031,-39.93,74.63,16,2026-03-03T22:31:09.764810,LOT002
W0031,-81.69,118.77,68,2026-03-03T22:11:57.764810,LOT002
W0031,-47.53,-57.21,74,2026-03-03T22:28:09.764810,LOT002
W0031,68.03,-58.59,85,2026-03-03T22:28:59.764810,LOT002
W0031,-134.11,-37.91,36,2026-03-03T22:17:30.764810,LOT002
W0031,66.44,-51.91,99,2026-03-03T22:45:25.764810,LOT002
W0031,38.87,48.04,62,2026-03-03T22:10:57.764810,LOT002
W0031,70.12,119.14,12,2026-03-03T22:13:32.764810,LOT002
W0031,-20.23,-100.07,99,2026-03-03T22:15:45.764810,LOT002
W0031,-54.32,-20.35,92,2026-03-03T22:01:11.764810,LOT002
W0031,-55.26,83.95,46,2026-03-03T22:33:39.764810,LOT002
W0031,51.26,69.52,32,2026-03-03T22:40:33.764810,LOT002
W0031,93.54,84.97,83,2026-03-03T22:45:43.764810,LOT002
W0031,54.65,-18.1,27,2026-03-03T22:42:58.764810,LOT002
W0031,145.08,20.72,10,2026-03-03T22:00:39.764810,LOT002
W0031,-89.17,-62.16,64,2026-03-03T21:59:38.764810,LOT002
W0031,58.07,127.42,28,2026-03-03T21:56:25.764810,LOT002
W0031,-67.09,-36.81,86,2026-03-03T22:10:17.764810,LOT002
W0031,48.06,-51.02,60,2026-03-03T22:51:24.764810,LOT002
W0031,-64.17,-116.12,50,2026-03-03T22:08:21.764810,LOT002
W0031,-39.6,51.18,63,2026-03-03T22:02:40.764810,LOT002
W0031,-82.38,-77.9,44,2026-03-03T22:09:46.764810,LOT002
W0031,22.41,18.19,76,2026-03-03T22:47:31.764810,LOT002
W0031,80.62,77.34,68,2026-03-03T22:30:37.764810,LOT002
W0031,51.21,-15.26,41,2026-03-03T22:47:26.764810,LOT002
W0031,117.19,36.77,40,2026-03-03T22:43:54.764810,LOT002
W0031,-136.71,-53.82,59,2026-03-03T22:40:16.764810,LOT002
W0031,21.56,66.44,20,2026-03-03T22:53:24.764810,LOT002
W0031,15.1,85.84,65,2026-03-03T22:02:44.764810,LOT002
W0032,-34.87,-62.19,50,2026-03-05T18:53:48.764810,LOT002
W0032,-39.41,-75.92,80,2026-03-05T18:57:58.764810,LOT002
W0032,-51.33,-57.69,26,2026-03-05T19:16:09.764810,LOT002
W0032,-39.8,-63.36,52,2026-03-05T18:35:44.764810,LOT002
W0032,-47.25,-64.65,9,2026-03-05T18:41:53.764810,LOT002
W0032,-35.08,-67.0,55,2026-03-05T18:34:07.764810,LOT002
W0032,-41.39,-62.29,88,2026-03-05T18:43:53.764810,LOT002
W0032,-49.69,-69.96,74,2026-03-05T19:07:10.764810,LOT002
W0032,-36.36,-62.91,14,2026-03-05T18:32:58.764810,LOT002
W0032,-49.78,-68.27,60,2026-03-05T19:22:43.764810,LOT002
W0032,-51.63,-59.9,14,2026-03-05T19:13:46.764810,LOT002
W0032,-47.17,-67.83,15,2026-03-05T18:39:20.764810,LOT002
W0032,-40.53,-76.59,3,2026-03-05T18:54:22.764810,LOT002
W0032,-45.87,-66.44,24,2026-03-05T18:41:07.764810,LOT002
W0032,-47.38,-69.72,4,2026-03-05T18:55:25.764810,LOT002
W0032,-49.96,-64.66,85,2026-03-05T18:59:09.764810,LOT002
W0032,-51.78,-65.4,58,2026-03-05T18:46:56.764810,LOT002
W0032,-49.0,-69.34,34,2026-03-05T18:30:59.764810,LOT002
W0032,-44.44,-69.4,71,2026-03-05T18:28:39.764810,LOT002
W0032,-37.94,-67.23,46,2026-03-05T18:52:22.764810,LOT002
W0032,-39.28,-71.01,28,2026-03-05T18:33:11.764810,LOT002
W0032,-50.41,-76.49,51,2026-03-05T18:57:11.764810,LOT002
W0032,-48.63,-67.79,56,2026-03-05T18:57:35.764810,LOT002
W0032,-45.17,-62.14,43,2026-03-05T18:26:32.764810,LOT002
W0032,-41.84,-59.48,57,2026-03-05T18:41:31.764810,LOT002
W0032,-51.04,-66.19,48,2026-03-05T18:29:35.764810,LOT002
W0032,-51.72,-63.86,7,2026-03-05T19:07:11.764810,LOT002
W0032,-34.68,-73.65,49,2026-03-05T19:12:53.764810,LOT002
W0032,-41.46,-60.0,55,2026-03-05T18:36:09.764810,LOT002
W0032,-51.07,-63.73,38,2026-03-05T18:35:50.764810,LOT002
W0032,-47.83,-67.11,52,2026-03-05T18:34:58.764810,LOT002
W0032,-48.03,-67.75,77,2026-03-05T18:41:45.764810,LOT002
W0032,-38.62,-66.86,68,2026-03-05T19:04:23.764810,LOT002
W0032,-49.3,-65.96,64,2026-03-05T18:58:19.764810,LOT002
W0032,-58.54,-71.34,56,2026-03-05T18:30:22.764810,LOT002
W0032,-38.05,-67.26,88,2026-03-05T18:26:19.764810,LOT002
W0032,-48.55,-65.33,83,2026-03-05T18:39:54.764810,LOT002
W0032,-41.16,-58.3,15,2026-03-05T18:37:54.764810,LOT002
W0032,-48.38,-68.98,15,2026-03-05T18:26:32.764810,LOT002
W0032,-47.0,-60.12,5,2026-03-05T19:02:11.764810,LOT002
W0032,-45.3,-53.21,35,2026-03-05T18:39:12.764810,LOT002
W0032,-46.62,-55.66,9,2026-03-05T18:59:14.764810,LOT002
W0032,-51.07,-74.83,13,2026-03-05T18:41:43.764810,LOT002
W0032,-46.26,-59.45,29,2026-03-05T19:05:15.764810,LOT002
W0032,-48.54,-70.13,90,2026-03-05T19:11:47.764810,LOT002
W0032,-39.41,-62.09,52,2026-03-05T18:49:40.764810,LOT002
W0032,-50.46,-71.55,51,2026-03-05T18:29:49.764810,LOT002
W0032,-40.6,-76.3,29,2026-03-05T19:13:01.764810,LOT002
W0032,-39.08,-62.17,89,2026-03-05T18:41:13.764810,LOT002
W0032,-59.51,-66.28,64,2026-03-05T18:36:57.764810,LOT002
W0032,-57.67,-73.7,22,2026-03-05T19:16:33.764810,LOT002
W0032,-48.7,-74.08,27,2026-03-05T18:46:38.764810,LOT002
W0032,-32.16,-61.13,82,2026-03-05T18:42:34.764810,LOT002
W0032,-37.33,-67.23,91,2026-03-05T19:03:37.764810,LOT002
W0032,-45.46,-56.77,37,2026-03-05T19:13:00.764810,LOT002
W0032,-43.01,-62.66,1,2026-03-05T18:29:21.764810,LOT002
W0032,-51.18,-71.95,24,2026-03-05T18:57:16.764810,LOT002
W0032,-44.06,-64.11,90,2026-03-05T19:05:23.764810,LOT002
W0032,89.8,-112.26,62,2026-03-05T19:13:22.764810,LOT002
W0032,75.7,-96.7,40,2026-03-05T19:21:07.764810,LOT002
W0032,73.01,-100.61,89,2026-03-05T18:39:12.764810,LOT002
W0032,86.7,-84.68,22,2026-03-05T18:44:25.764810,LOT002
W0032,106.24,-99.88,88,2026-03-05T18:27:39.764810,LOT002
W0032,113.01,-75.27,22,2026-03-05T18:35:42.764810,LOT002
W0032,98.42,-89.05,43,2026-03-05T18:53:59.764810,LOT002
W0032,95.18,-70.9,19,2026-03-05T18:23:47.764810,LOT002
W0032,111.05,-68.31,86,2026-03-05T18:55:18.764810,LOT002
W0032,90.3,-82.0,55,2026-03-05T18:45:43.764810,LOT002
W0032,83.98,-91.46,3,2026-03-05T18:35:02.764810,LOT002
W0032,105.37,-75.68,34,2026-03-05T18:28:10.764810,LOT002
W0032,85.52,-118.23,22,2026-03-05T19:09:17.764810,LOT002
W0032,93.9,-107.86,98,2026-03-05T19:21:09.764810,LOT002
W0032,63.42,-113.93,2,2026-03-05T19:03:28.764810,LOT002
W0032,95.3,-67.85,46,2026-03-05T18:55:15.764810,LOT002
W0032,90.26,-88.03,75,2026-03-05T18:22:59.764810,LOT002
W0032,98.71,-91.95,63,2026-03-05T19:22:31.764810,LOT002
W0032,99.51,-100.23,32,2026-03-05T18:55:10.764810,LOT002
W0032,75.22,-89.28,15,2026-03-05T18:26:00.764810,LOT002
W0032,118.53,-76.63,3,2026-03-05T19:01:38.764810,LOT002
W0032,80.66,-115.28,88,2026-03-05T18:42:45.764810,LOT002
W0032,60.05,-68.64,30,2026-03-05T18:58:46.764810,LOT002
W0032,72.81,-97.46,65,2026-03-05T18:34:20.764810,LOT002
W0032,69.41,-96.08,97,2026-03-05T18:32:55.764810,LOT002
W0032,76.89,-84.0,13,2026-03-05T18:29:44.764810,LOT002
W0032,78.2,-125.3,39,2026-03-05T19:17:47.764810,LOT002
W0032,85.7,-115.56,95,2026-03-05T18:45:49.764810,LOT002
W0032,93.16,-112.58,58,2026-03-05T18:56:24.764810,LOT002
W0032,81.01,-88.54,95,2026-03-05T18:46:51.764810,LOT002
W0032,85.84,-87.35,70,2026-03-05T18:40:29.764810,LOT002
W0032,93.92,-97.02,85,2026-03-05T18:56:07.764810,LOT002
W0032,72.31,-86.2,33,2026-03-05T18:47:47.764810,LOT002
W0032,110.16,-100.1,59,2026-03-05T18:23:50.764810,LOT002
W0032,72.99,-88.85,46,2026-03-05T18:43:28.764810,LOT002
W0032,66.13,-103.34,91,2026-03-05T18:45:41.764810,LOT002
W0032,111.03,-90.65,67,2026-03-05T19:15:47.764810,LOT002
W0032,56.58,-123.29,85,2026-03-05T19:21:25.764810,LOT002
W0032,92.42,-76.6,77,2026-03-05T18:55:58.764810,LOT002
W0032,61.18,-83.85,15,2026-03-05T18:41:20.764810,LOT002
W0032,112.93,-58.6,88,2026-03-05T18:58:22.764810,LOT002
W0032,95.39,-82.85,94,2026-03-05T19:06:35.764810,LOT002
W0032,52.13,-54.88,3,2026-03-05T18:33:00.764810,LOT002
W0032,79.47,-108.13,53,2026-03-05T19:21:22.764810,LOT002
W0032,85.09,-65.21,29,2026-03-05T19:07:55.764810,LOT002
W0032,107.1,-90.98,19,2026-03-05T18:47:18.764810,LOT002
W0032,71.36,-65.82,64,2026-03-05T18:25:01.764810,LOT002
W0032,78.65,-64.79,32,2026-03-05T19:02:20.764810,LOT002
W0032,112.37,-80.96,95,2026-03-05T19:10:25.764810,LOT002
W0032,121.68,-52.55,56,2026-03-05T18:47:27.764810,LOT002
W0032,86.5,-105.94,27,2026-03-05T19:13:43.764810,LOT002
W0032,56.85,-52.34,12,2026-03-05T18:36:08.764810,LOT002
W0032,81.86,-71.82,49,2026-03-05T19:06:31.764810,LOT002
W0032,76.56,-64.74,14,2026-03-05T18:41:36.764810,LOT002
W0032,77.28,-112.66,81,2026-03-05T19:09:15.764810,LOT002
W0032,85.91,-101.08,70,2026-03-05T18:53:35.764810,LOT002
W0032,100.04,-92.64,68,2026-03-05T18:34:51.764810,LOT002
W0032,100.59,-96.85,34,2026-03-05T19:09:16.764810,LOT002
W0033,-56.86,-6.82,51,2026-03-11T06:01:13.764810,LOT002
W0033,10.61,57.73,54,2026-03-11T05:39:51.764810,LOT002
W0033,-60.13,17.19,40,2026-03-11T05:34:00.764810,LOT002
W0033,-54.81,-3.85,6,2026-03-11T06:00:33.764810,LOT002
W0033,30.55,48.38,67,2026-03-11T06:08:54.764810,LOT002
W0033,-7.14,-59.96,44,2026-03-11T06:17:56.764810,LOT002
W0033,10.89,-57.28,79,2026-03-11T05:29:23.764810,LOT002
W0033,-44.96,-40.06,56,2026-03-11T06:15:17.764810,LOT002
W0033,-28.93,49.01,59,2026-03-11T05:59:41.764810,LOT002
W0033,-60.18,24.86,45,2026-03-11T05:40:41.764810,LOT002
W0033,35.92,-46.03,15,2026-03-11T05:21:34.764810,LOT002
W0033,-62.28,3.84,64,2026-03-11T06:07:47.764810,LOT002
W0033,-41.47,48.99,19,2026-03-11T05:52:50.764810,LOT002
W0033,56.09,-24.55,88,2026-03-11T05:31:15.764810,LOT002
W0033,10.45,-54.42,67,2026-03-11T05:40:46.764810,LOT002
W0033,-41.66,42.33,80,2026-03-11T05:59:06.764810,LOT002
W0033,38.23,45.54,86,2026-03-11T05:32:06.764810,LOT002
W0033,2.84,-60.0,39,2026-03-11T05:54:14.764810,LOT002
W0033,-31.22,-44.28,37,2026-03-11T05:25:24.764810,LOT002
W0033,-28.03,51.22,38,2026-03-11T05:22:03.764810,LOT002
W0033,36.33,42.22,59,2026-03-11T05:23:47.764810,LOT002
W0033,-17.79,-57.34,28,2026-03-11T05:40:19.764810,LOT002
W0033,-19.34,-50.94,76,2026-03-11T05:29:25.764810,LOT002
W0033,-22.92,53.15,7,2026-03-11T05:54:20.764810,LOT002
W0033,-23.88,50.68,40,2026-03-11T05:21:20.764810,LOT002
W0033,28.36,-52.3,56,2026-03-11T05:45:02.764810,LOT002
W0033,4.17,-60.21,85,2026-03-11T06:17:56.764810,LOT002
W0033,-27.13,-48.28,1,2026-03-11T05:24:24.764810,LOT002
W0033,-0.67,-56.88,33,2026-03-11T05:30:24.764810,LOT002
W0033,4.84,56.81,45,2026-03-11T06:20:59.764810,LOT002
W0033,-40.33,45.24,37,2026-03-11T06:14:36.764810,LOT002
W0033,54.56,-27.61,65,2026-03-11T06:06:25.764810,LOT002
W0033,51.41,19.85,99,2026-03-11T05:59:16.764810,LOT002
W0033,-51.73,-15.67,20,2026-03-11T05:26:52.764810,LOT002
W0033,42.83,32.12,92,2026-03-11T05:39:28.764810,LOT002
W0033,-41.8,-46.07,19,2026-03-11T06:11:02.764810,LOT002
W0033,30.78,-52.79,26,2026-03-11T05:50:29.764810,LOT002
W0033,15.36,56.46,75,2026-03-11T05:26:30.764810,LOT002
W0033,-49.97,-38.54,38,2026-03-11T05:35:56.764810,LOT002
W0033,-44.54,-34.96,5,2026-03-11T05:53:18.764810,LOT002
W0033,-57.51,1.98,46,2026-03-11T05:37:58.764810,LOT002
W0033,11.41,59.78,87,2026-03-11T06:04:29.764810,LOT002
W0033,-42.68,-34.46,50,2026-03-11T05:49:50.764810,LOT002
W0033,-65.11,5.49,52,2026-03-11T05:27:41.764810,LOT002
W0033,54.64,-14.19,34,2026-03-11T05:41:37.764810,LOT002
W0033,14.0,57.74,77,2026-03-11T05:42:12.764810,LOT002
W0033,59.04,-9.13,23,2026-03-11T05:59:29.764810,LOT002
W0033,-19.62,55.74,56,2026-03-11T06:07:20.764810,LOT002
W0033,-2.8,-54.78,42,2026-03-11T06:15:54.764810,LOT002
W0033,-58.78,-19.43,75,2026-03-11T05:30:30.764810,LOT002
W0033,-43.72,-45.07,88,2026-03-11T06:13:24.764810,LOT002
W0033,28.88,-50.36,26,2026-03-11T05:38:04.764810,LOT002
W0033,34.34,-46.89,18,2026-03-11T05:49:25.764810,LOT002
W0033,-46.45,42.83,71,2026-03-11T05:34:37.764810,LOT002
W0033,25.75,-45.89,39,2026-03-11T05:41:49.764810,LOT002
W0033,-58.03,-2.68,11,2026-03-11T05:41:17.764810,LOT002
W0033,34.31,42.47,73,2026-03-11T06:03:53.764810,LOT002
W0033,-4.19,62.51,60,2026-03-11T05:58:15.764810,LOT002
W0033,58.42,-16.37,24,2026-03-11T05:46:39.764810,LOT002
W0033,-43.19,-42.5,56,2026-03-11T05:27:33.764810,LOT002
W0033,31.99,-50.99,18,2026-03-11T05:56:56.764810,LOT002
W0033,61.39,-15.3,57,2026-03-11T06:08:23.764810,LOT002
W0033,20.75,53.99,41,2026-03-11T05:55:23.764810,LOT002
W0033,-59.44,-10.72,88,2026-03-11T06:09:38.764810,LOT002
W0033,47.41,46.08,46,2026-03-11T05:52:58.764810,LOT002
W0033,61.12,-0.88,46,2026-03-11T05:50:11.764810,LOT002
W0033,57.31,-9.01,60,2026-03-11T05:49:42.764810,LOT002
W0033,59.13,-3.25,53,2026-03-11T05:52:29.764810,LOT002
W0033,-54.72,15.72,4,2026-03-11T05:59:09.764810,LOT002
W0033,-59.98,-2.2,4,2026-03-11T06:13:20.764810,LOT002
W0033,57.46,-12.46,54,2026-03-11T05:27:02.764810,LOT002
W0033,17.6,-56.82,97,2026-03-11T05:30:35.764810,LOT002
W0033,27.21,54.6,79,2026-03-11T05:41:38.764810,LOT002
W0033,53.17,34.48,32,2026-03-11T06:00:37.764810,LOT002
W0033,45.01,38.77,66,2026-03-11T05:46:28.764810,LOT002
W0033,35.47,43.83,17,2026-03-11T06:03:23.764810,LOT002
